respid,party,stackid,votech,pid,pid_str,age,gndr,edu,lr_self,lr_party,lr_party_ches,euint_self,euint_party,euint_party_ches,ptv,stacked_vc,lr_dist,lr_dist_ches,euint_dist,euint_dist_ches,stacked_pid,stacked_pid_str,age_dich_yhat,age_cont_yhat,socdem_dich_yhat,socdem_cont_yhat
5237,1507,5237-1507,1504,1504,2,50,1,3,.6,.78887701,.90526313,.4,.38956836,.19473684,0,0,.18887702,.30526313,.010431642,.20526317,0,0,.044904996,.30302531,.059667878,.30197424
5245,1501,5245-1501,0,1507,1,43,1,2,.7,.31963715,.32105261,.5,.55755055,.67894733,.1,0,.38036284,.37894738,.05755055,.17894733,0,0,.16953379,.34626585,.14758356,.30502909
5245,1502,5245-1502,0,1507,1,43,1,2,.7,.73667377,.69473684,.5,.45579195,.48947367,.5,0,.036673773,.0052631618,.04420805,.010526329,0,0,.047062319,.27156374,.049221519,.28645706
5245,1503,5245-1503,0,1507,1,43,1,2,.7,.81542552,.87894738,.5,.39441913,.16842106,.89999998,0,.11542551,.17894737,.10558087,.33157894,0,0,.26374185,.43807364,.30507797,.46569151
5245,1504,5245-1504,0,1507,1,43,1,2,.7,.50609195,.47777778,.5,.46630952,.34736842,.30000001,0,.19390805,.22222222,.033690482,.15263158,0,0,.175062,.41065222,.20128229,.41994029
5245,1505,5245-1505,0,1507,1,43,1,2,.7,.14420828,.14444444,.5,.48329145,.5266667,0,0,.55579174,.55555558,.016708553,.026666701,0,0,.021158518,.23783636,.025040952,.17894632
5245,1506,5245-1506,0,1507,1,43,1,2,.7,.38854042,.43125001,.5,.60604191,.67500001,0,0,.31145957,.26874998,.10604191,.17500001,0,0,.054451089,.29271805,.026720826,.22290318
5245,1507,5245-1507,0,1507,1,43,1,2,.7,.78887701,.90526313,.5,.38956836,.19473684,1,0,.088877007,.20526312,.11043164,.30526316,1,1,.042045798,.30376491,.038632248,.3276324
5247,1501,5247-1501,1503,0,0,54,1,2,.5,.31963715,.32105261,.4,.55755055,.67894733,.1,0,.18036285,.17894739,.15755054,.27894732,0,0,.1848689,.33134785,.16682704,.30334458
5247,1502,5247-1502,1503,0,0,54,1,2,.5,.73667377,.69473684,.4,.45579195,.48947367,.2,0,.23667377,.19473684,.055791952,.089473672,0,0,.042861808,.25288504,.042247973,.26598433
5247,1503,5247-1503,1503,0,0,54,1,2,.5,.81542552,.87894738,.4,.39441913,.16842106,.40000001,1,.31542552,.37894738,.0055808662,.23157895,0,0,.28067008,.44278216,.31268319,.45989314
5247,1504,5247-1504,1503,0,0,54,1,2,.5,.50609195,.47777778,.4,.46630952,.34736842,.2,0,.0060919523,.022222221,.066309519,.052631579,0,0,.17648807,.37966454,.19950941,.38345835
5247,1505,5247-1505,1503,0,0,54,1,2,.5,.14420828,.14444444,.4,.48329145,.5266667,0,0,.35579172,.35555556,.083291449,.12666669,0,0,.024649987,.20977044,.029128175,.15612464
5247,1506,5247-1506,1503,0,0,54,1,2,.5,.38854042,.43125001,.4,.60604191,.67500001,.1,0,.11145958,.068749994,.2060419,.27500001,0,0,.042110756,.25576335,.023228658,.1920656
5247,1507,5247-1507,1503,0,0,54,1,2,.5,.78887701,.90526313,.4,.38956836,.19473684,.40000001,0,.28887701,.40526313,.010431642,.20526317,0,0,.04662108,.30260265,.044324316,.32637939
5248,1501,5248-1501,1503,1503,3,27,1,2,1,.31963715,.32105261,1,.55755055,.67894733,0,0,.68036282,.67894739,.44244945,.32105267,0,0,.14905894,.36796477,.12290891,.30747929
5248,1502,5248-1502,1503,1503,3,27,1,2,1,.73667377,.69473684,1,.45579195,.48947367,.40000001,0,.26332623,.30526316,.54420805,.5105263,0,0,.053875834,.29873279,.061335281,.31623557
5248,1503,5248-1503,1503,1503,3,27,1,2,1,.81542552,.87894738,1,.39441913,.16842106,1,1,.18457448,.12105262,.60558087,.83157897,1,3,.24031933,.43122485,.29420373,.47412547
5248,1504,5248-1504,1503,1503,3,27,1,2,1,.50609195,.47777778,1,.46630952,.34736842,.40000001,0,.49390805,.52222222,.53369045,.65263158,0,0,.17300394,.45572519,.20388201,.47300491
5248,1505,5248-1505,1503,1503,3,27,1,2,1,.14420828,.14444444,1,.48329145,.5266667,0,0,.85579169,.85555553,.51670855,.4733333,0,0,.016928505,.27865952,.020076765,.21214148
5248,1506,5248-1506,1503,1503,3,27,1,2,1,.38854042,.43125001,1,.60604191,.67500001,0,0,.61145961,.56875002,.39395809,.32499999,0,0,.07858102,.34647036,.032726388,.26775783
5248,1507,5248-1507,1503,1503,3,27,1,2,1,.78887701,.90526313,1,.38956836,.19473684,.40000001,0,.21112299,.094736874,.61043167,.80526316,0,0,.036150333,.30545542,.031589575,.3294549
5249,1501,5249-1501,0,1504,3,43,1,3,0,.31963715,.32105261,.2,.55755055,.67894733,.30000001,0,.31963715,.32105261,.35755056,.47894734,0,0,.16953379,.34626585,.20107996,.36536074
5249,1502,5249-1502,0,1504,3,43,1,3,0,.73667377,.69473684,.2,.45579195,.48947367,0,0,.73667377,.69473684,.25579196,.28947368,0,0,.047062319,.27156374,.067126244,.28745246
5249,1503,5249-1503,0,1504,3,43,1,3,0,.81542552,.87894738,.2,.39441913,.16842106,0,0,.81542552,.87894738,.19441913,.031578939,0,0,.26374185,.43807364,.26017556,.38500354
5249,1504,5249-1504,0,1504,3,43,1,3,0,.50609195,.47777778,.2,.46630952,.34736842,1,0,.50609195,.47777778,.26630953,.14736842,1,3,.175062,.41065222,.17556334,.40724596
5249,1505,5249-1505,0,1504,3,43,1,3,0,.14420828,.14444444,.2,.48329145,.5266667,.69999999,0,.14420828,.14444444,.28329146,.32666671,0,0,.021158518,.23783636,.02095532,.23458447
5249,1506,5249-1506,0,1504,3,43,1,3,0,.38854042,.43125001,.2,.60604191,.67500001,0,0,.38854042,.43125001,.40604192,.47500002,0,0,.054451089,.29271805,.07083308,.29032105
5249,1507,5249-1507,0,1504,3,43,1,3,0,.78887701,.90526313,.2,.38956836,.19473684,0,0,.78887701,.90526313,.18956836,.0052631618,0,0,.042045798,.30376491,.054749385,.3027716
5256,1501,5256-1501,0,0,0,50,1,2,99,.31963715,.32105261,.2,.55755055,.67894733,0,0,99,99,.35755056,.47894734,0,0,.17917182,.33677259,.15960698,.30395713
5256,1502,5256-1502,0,0,0,50,1,2,99,.73667377,.69473684,.2,.45579195,.48947367,0,0,99,99,.25579196,.28947368,0,0,.044346128,.25967729,.044667181,.27342895
5256,1503,5256-1503,0,0,0,50,1,2,99,.81542552,.87894738,.2,.39441913,.16842106,0,0,99,99,.19441913,.031578939,0,0,.2744382,.44106996,.30990568,.46200162
5256,1504,5256-1504,0,0,0,50,1,2,99,.50609195,.47777778,.2,.46630952,.34736842,0,0,99,99,.26630953,.14736842,0,0,.17596845,.3909328,.20015274,.39672449
5256,1505,5256-1505,0,0,0,50,1,2,99,.14420828,.14444444,.2,.48329145,.5266667,0,0,99,99,.28329146,.32666671,0,0,.023319744,.21997623,.027571991,.16442344
5256,1506,5256-1506,0,0,0,50,1,2,99,.38854042,.43125001,.2,.60604191,.67500001,0,0,99,99,.40604192,.47500002,0,0,.046253558,.26920143,.024443738,.20327927
5256,1507,5256-1507,0,0,0,50,1,2,99,.78887701,.90526313,.2,.38956836,.19473684,0,0,99,99,.18956836,.0052631618,0,0,.044904996,.30302531,.042167425,.32683504
5258,1501,5258-1501,1502,1502,1,55,1,3,.7,.31963715,.32105261,1,.55755055,.67894733,.1,0,.38036284,.37894738,.44244945,.32105267,0,0,.18631487,.3299917,.22777049,.3635231
5258,1502,5258-1502,1502,1502,1,55,1,3,.7,.73667377,.69473684,1,.45579195,.48947367,.69999999,1,.036673773,.0052631618,.54420805,.5105263,1,1,.042498209,.251187,.056983065,.26511857
5258,1503,5258-1503,1502,1502,1,55,1,3,.7,.81542552,.87894738,1,.39441913,.16842106,.30000001,0,.11542551,.17894737,.60558087,.83157897,0,0,.28224146,.44321021,.26772615,.37867805
5258,1504,5258-1504,1502,1502,1,55,1,3,.7,.50609195,.47777778,1,.46630952,.34736842,.60000002,0,.19390805,.22222222,.53369045,.65263158,0,0,.17661816,.37684748,.17382316,.3674475
5258,1505,5258-1505,1502,1502,1,55,1,3,.7,.14420828,.14444444,1,.48329145,.5266667,.2,0,.55579174,.55555558,.51670855,.4733333,0,0,.024993941,.20721899,.024730813,.2096881
5258,1506,5258-1506,1502,1502,1,55,1,3,.7,.38854042,.43125001,1,.60604191,.67500001,.69999999,0,.31145957,.26874998,.39395809,.32499999,0,0,.041131828,.25240383,.061188336,.25668004
5258,1507,5258-1507,1502,1502,1,55,1,3,.7,.78887701,.90526313,1,.38956836,.19473684,.5,0,.088877007,.20526312,.61043167,.80526316,0,0,.047059752,.302497,.063431352,.30140471
5261,1501,5261-1501,1504,1504,3,49,1,1,.6,.31963715,.32105261,.5,.55755055,.67894733,.30000001,0,.28036284,.27894738,.05755055,.17894733,0,0,.17776918,.33812878,.12336589,.27543008
5261,1502,5261-1502,1504,1504,3,49,1,1,.6,.73667377,.69473684,.5,.45579195,.48947367,0,0,.13667378,.094736837,.04420805,.010526329,0,0,.0447248,.26137537,.071200699,.28811905
5261,1503,5261-1503,1504,1504,3,49,1,1,.6,.81542552,.87894738,.5,.39441913,.16842106,.60000002,0,.21542552,.27894738,.10558087,.33157894,0,0,.27289376,.44064191,.43031323,.56146348
5261,1504,5261-1504,1504,1504,3,49,1,1,.6,.50609195,.47777778,.5,.46630952,.34736842,1,1,.093908049,.12222222,.033690482,.15263158,1,3,.17583872,.39374986,.12759699,.47762468
5261,1505,5261-1505,1504,1504,3,49,1,1,.6,.14420828,.14444444,.5,.48329145,.5266667,.60000002,0,.45579171,.45555556,.016708553,.026666701,0,0,.022998286,.22252768,.036311034,.19646388
5261,1506,5261-1506,1504,1504,3,49,1,1,.6,.38854042,.43125001,.5,.60604191,.67500001,.5,0,.21145958,.16874999,.10604191,.17500001,0,0,.047348361,.27256095,.036293101,.24376734
5261,1507,5261-1507,1504,1504,3,49,1,1,.6,.78887701,.90526313,.5,.38956836,.19473684,.40000001,0,.18887702,.30526313,.11043164,.30526316,0,0,.044485472,.30313095,.020643413,.30311128
5266,1501,5266-1501,1503,1503,2,27,1,2,.7,.31963715,.32105261,.7,.55755055,.67894733,.60000002,0,.38036284,.37894738,.14244945,.02105267,0,0,.14905894,.36796477,.12290891,.30747929
5266,1502,5266-1502,1503,1503,2,27,1,2,.7,.73667377,.69473684,.7,.45579195,.48947367,.60000002,0,.036673773,.0052631618,.24420805,.21052633,0,0,.053875834,.29873279,.061335281,.31623557
5266,1503,5266-1503,1503,1503,2,27,1,2,.7,.81542552,.87894738,.7,.39441913,.16842106,.69999999,1,.11542551,.17894737,.30558085,.53157896,1,2,.24031933,.43122485,.29420373,.47412547
5266,1504,5266-1504,1503,1503,2,27,1,2,.7,.50609195,.47777778,.7,.46630952,.34736842,.69999999,0,.19390805,.22222222,.23369049,.35263157,0,0,.17300394,.45572519,.20388201,.47300491
5266,1505,5266-1505,1503,1503,2,27,1,2,.7,.14420828,.14444444,.7,.48329145,.5266667,.40000001,0,.55579174,.55555558,.21670856,.1733333,0,0,.016928505,.27865952,.020076765,.21214148
5266,1506,5266-1506,1503,1503,2,27,1,2,.7,.38854042,.43125001,.7,.60604191,.67500001,.60000002,0,.31145957,.26874998,.093958095,.024999987,0,0,.07858102,.34647036,.032726388,.26775783
5266,1507,5266-1507,1503,1503,2,27,1,2,.7,.78887701,.90526313,.7,.38956836,.19473684,.60000002,0,.088877007,.20526312,.31043163,.50526315,0,0,.036150333,.30545542,.031589575,.3294549
5271,1501,5271-1501,0,99,99,35,1,2,.5,.31963715,.32105261,99,.55755055,.67894733,.40000001,0,.18036285,.17894739,99,99,99,0,.15902935,.3571153,.1347702,.30625421
5271,1502,5271-1502,0,99,99,35,1,2,.5,.73667377,.69473684,99,.45579195,.48947367,.1,0,.23667377,.19473684,99,99,99,0,.050360069,.28514826,.05496493,.3013463
5271,1503,5271-1503,0,99,99,35,1,2,.5,.81542552,.87894738,99,.39441913,.16842106,.1,0,.31542552,.37894738,99,99,99,0,.25185001,.43464923,.29961261,.46990848
5271,1504,5271-1504,0,99,99,35,1,2,.5,.50609195,.47777778,99,.46630952,.34736842,.5,0,.0060919523,.022222221,99,99,99,0,.17403057,.43318871,.20257904,.44647259
5271,1505,5271-1505,0,99,99,35,1,2,.5,.14420828,.14444444,99,.48329145,.5266667,0,0,.35579172,.35555556,99,99,99,0,.018927971,.25824794,.022425035,.1955439
5271,1506,5271-1506,0,99,99,35,1,2,.5,.38854042,.43125001,99,.60604191,.67500001,0,0,.11145958,.068749994,99,99,99,0,.065490074,.3195942,.029576177,.24533051
5271,1507,5271-1507,0,99,99,35,1,2,.5,.78887701,.90526313,99,.38956836,.19473684,0,0,.28887701,.40526313,99,99,99,0,.038991302,.30461016,.034940291,.32854366
5287,1501,5287-1501,1504,1504,2,50,1,3,.7,.31963715,.32105261,0,.55755055,.67894733,0,0,.38036284,.37894738,.55755055,.67894733,0,0,.17917182,.33677259,.21635546,.36428878
5287,1502,5287-1502,1504,1504,2,50,1,3,.7,.73667377,.69473684,0,.45579195,.48947367,0,0,.036673773,.0052631618,.45579195,.48947367,0,0,.044346128,.25967729,.061021551,.27442437
5287,1503,5287-1503,1504,1504,2,50,1,3,.7,.81542552,.87894738,0,.39441913,.16842106,.5,0,.11542551,.17894737,.39441913,.16842106,0,0,.2744382,.44106996,.26456323,.38131368
5287,1504,5287-1504,1504,1504,2,50,1,3,.7,.50609195,.47777778,0,.46630952,.34736842,1,1,.19390805,.22222222,.46630952,.34736842,1,2,.17596845,.3909328,.17454658,.38403019
5287,1505,5287-1505,1504,1504,2,50,1,3,.7,.14420828,.14444444,0,.48329145,.5266667,0,0,.55579174,.55555558,.48329145,.5266667,0,0,.023319744,.21997623,.023083178,.22006159
5287,1506,5287-1506,1504,1504,2,50,1,3,.7,.38854042,.43125001,0,.60604191,.67500001,0,0,.31145957,.26874998,.60604191,.67500001,0,0,.046253558,.26920143,.065048084,.27069715
5287,1507,5287-1507,1504,1504,2,50,1,3,.7,.78887701,.90526313,0,.38956836,.19473684,0,0,.088877007,.20526312,.38956836,.19473684,0,0,.044904996,.30302531,.059667878,.30197424
5290,1501,5290-1501,1504,1504,1,62,1,2,0,.31963715,.32105261,.5,.55755055,.67894733,0,0,.31963715,.32105261,.05755055,.17894733,0,0,.19668096,.32049841,.18204695,.30211946
5290,1502,5290-1502,1504,1504,1,62,1,2,0,.73667377,.69473684,.5,.45579195,.48947367,0,0,.73667377,.69473684,.04420805,.010526329,0,0,.040034369,.23930053,.037780263,.25109506
5290,1503,5290-1503,1504,1504,1,62,1,2,0,.81542552,.87894738,.5,.39441913,.16842106,0,0,.81542552,.87894738,.10558087,.33157894,0,0,.29338911,.44620657,.31827861,.45567614
5290,1504,5290-1504,1504,1504,1,62,1,2,0,.50609195,.47777778,.5,.46630952,.34736842,.60000002,1,.50609195,.47777778,.033690482,.15263158,1,1,.17753094,.35712805,.19822744,.35692605
5290,1505,5290-1505,1504,1504,1,62,1,2,0,.14420828,.14444444,.5,.48329145,.5266667,.1,0,.14420828,.14444444,.016708553,.026666701,0,0,.027535912,.18935886,.032500029,.13952705
5290,1506,5290-1506,1504,1504,1,62,1,2,0,.38854042,.43125001,.5,.60604191,.67500001,0,0,.38854042,.43125001,.10604191,.17500001,0,0,.034865554,.22888722,.020972867,.16963826
5290,1507,5290-1507,1504,1504,1,62,1,2,0,.78887701,.90526313,.5,.38956836,.19473684,0,0,.78887701,.90526313,.11043164,.30526316,0,0,.050242029,.3017574,.048957527,.32546815
5296,1501,5296-1501,1503,1504,1,48,1,3,.7,.31963715,.32105261,.7,.55755055,.67894733,.5,0,.38036284,.37894738,.14244945,.02105267,0,0,.17637515,.33948496,.211907,.36459506
5296,1502,5296-1502,1503,1504,1,48,1,3,.7,.73667377,.69473684,.7,.45579195,.48947367,.60000002,0,.036673773,.0052631618,.24420805,.21052633,0,0,.045106553,.26307344,.062710717,.27814668
5296,1503,5296-1503,1503,1504,1,48,1,3,.7,.81542552,.87894738,.7,.39441913,.16842106,.60000002,1,.11542551,.17894737,.30558085,.53157896,0,0,.27135473,.44021386,.2633048,.38236794
5296,1504,5296-1504,1503,1504,1,48,1,3,.7,.50609195,.47777778,.7,.46630952,.34736842,.69999999,0,.19390805,.22222222,.23369049,.35263157,1,1,.17570908,.3965669,.17483661,.39066327
5296,1505,5296-1505,1503,1504,1,48,1,3,.7,.14420828,.14444444,.7,.48329145,.5266667,0,0,.55579174,.55555558,.21670856,.1733333,0,0,.022681158,.22507913,.022454564,.22421098
5296,1506,5296-1506,1503,1504,1,48,1,3,.7,.38854042,.43125001,.7,.60604191,.67500001,0,0,.31145957,.26874998,.093958095,.024999987,0,0,.048467763,.27592045,.066654533,.27630398
5296,1507,5296-1507,1503,1504,1,48,1,3,.7,.78887701,.90526313,.7,.38956836,.19473684,0,0,.088877007,.20526312,.31043163,.50526315,0,0,.044069689,.3032366,.058221839,.30220208
5305,1501,5305-1501,1504,1504,3,47,1,3,.5,.31963715,.32105261,.5,.55755055,.67894733,0,0,.18036285,.17894739,.05755055,.17894733,0,0,.17498975,.34084114,.20970798,.36474818
5305,1502,5305-1502,1504,1504,3,47,1,3,.5,.73667377,.69473684,.5,.45579195,.48947367,0,0,.23667377,.19473684,.04420805,.010526329,0,0,.045491409,.26477149,.06357158,.28000784
5305,1503,5305-1503,1504,1504,3,47,1,3,.5,.81542552,.87894738,.5,.39441913,.16842106,0,0,.31542552,.37894738,.10558087,.33157894,0,0,.26982117,.43978581,.26267701,.38289505
5305,1504,5305-1504,1504,1504,3,47,1,3,.5,.50609195,.47777778,.5,.46630952,.34736842,1,1,.0060919523,.022222221,.033690482,.15263158,1,3,.17557952,.39938396,.17498176,.39397982
5305,1505,5305-1505,1504,1504,3,47,1,3,.5,.14420828,.14444444,.5,.48329145,.5266667,0,0,.35579172,.35555556,.016708553,.026666701,0,0,.022368301,.22763057,.02214656,.22628568
5305,1506,5305-1506,1504,1504,3,47,1,3,.5,.38854042,.43125001,.5,.60604191,.67500001,0,0,.11145958,.068749994,.10604191,.17500001,0,0,.04961225,.27927998,.067471512,.27910739
5305,1507,5305-1507,1504,1504,3,47,1,3,.5,.78887701,.90526313,.5,.38956836,.19473684,0,0,.28887701,.40526313,.11043164,.30526316,0,0,.043657612,.30334225,.057511207,.30231598
5306,1501,5306-1501,1507,1507,3,49,1,2,.8,.31963715,.32105261,.3,.55755055,.67894733,0,0,.48036286,.4789474,.25755054,.37894732,0,0,.17776918,.33812878,.15784198,.30411026
5306,1502,5306-1502,1507,1507,3,49,1,2,.8,.73667377,.69473684,.3,.45579195,.48947367,.5,0,.063326225,.10526316,.15579195,.18947367,0,0,.0447248,.26137537,.045292314,.2752901
5306,1503,5306-1503,1507,1507,3,49,1,2,.8,.81542552,.87894738,.3,.39441913,.16842106,.69999999,0,.015425515,.07894738,.094419137,.13157894,0,0,.27289376,.44064191,.30921343,.46252877
5306,1504,5306-1504,1507,1507,3,49,1,2,.8,.50609195,.47777778,.3,.46630952,.34736842,.40000001,0,.29390806,.32222223,.16630952,.047368418,0,0,.17583872,.39374986,.20031381,.40004104
5306,1505,5306-1505,1507,1507,3,49,1,2,.8,.14420828,.14444444,.3,.48329145,.5266667,0,0,.6557917,.65555555,.18329145,.2266667,0,0,.022998286,.22252768,.027195746,.16649814
5306,1506,5306-1506,1507,1507,3,49,1,2,.8,.38854042,.43125001,.3,.60604191,.67500001,0,0,.41145959,.36875001,.3060419,.375,0,0,.047348361,.27256095,.024757063,.20608269
5306,1507,5306-1507,1507,1507,3,49,1,2,.8,.78887701,.90526313,.3,.38956836,.19473684,1,1,.011122989,.10526313,.089568362,.10526316,1,3,.044485472,.30313095,.041644081,.32694894
5312,1501,5312-1501,99,1513,3,43,1,3,1,.31963715,.32105261,.5,.55755055,.67894733,.1,99,.68036282,.67894739,.05755055,.17894733,0,0,99,.34626585,99,.36536074
5312,1502,5312-1502,99,1513,3,43,1,3,1,.73667377,.69473684,.5,.45579195,.48947367,.2,99,.26332623,.30526316,.04420805,.010526329,0,0,99,.27156374,99,.28745246
5312,1503,5312-1503,99,1513,3,43,1,3,1,.81542552,.87894738,.5,.39441913,.16842106,.2,99,.18457448,.12105262,.10558087,.33157894,0,0,99,.43807364,99,.38500354
5312,1504,5312-1504,99,1513,3,43,1,3,1,.50609195,.47777778,.5,.46630952,.34736842,.2,99,.49390805,.52222222,.033690482,.15263158,0,0,99,.41065222,99,.40724596
5312,1505,5312-1505,99,1513,3,43,1,3,1,.14420828,.14444444,.5,.48329145,.5266667,0,99,.85579169,.85555553,.016708553,.026666701,0,0,99,.23783636,99,.23458447
5312,1506,5312-1506,99,1513,3,43,1,3,1,.38854042,.43125001,.5,.60604191,.67500001,.1,99,.61145961,.56875002,.10604191,.17500001,0,0,99,.29271805,99,.29032105
5312,1507,5312-1507,99,1513,3,43,1,3,1,.78887701,.90526313,.5,.38956836,.19473684,0,99,.21112299,.094736874,.11043164,.30526316,0,0,99,.30376491,99,.3027716
5322,1501,5322-1501,0,1503,1,60,1,2,.8,.31963715,.32105261,.5,.55755055,.67894733,0,0,.48036286,.4789474,.05755055,.17894733,0,0,.19367549,.32321078,.17814353,.30242574
5322,1502,5322-1502,0,1503,1,60,1,2,.8,.73667377,.69473684,.5,.45579195,.48947367,.40000001,0,.063326225,.10526316,.04420805,.010526329,0,0,.040724006,.24269666,.038852695,.2548174
5322,1503,5322-1503,0,1503,1,60,1,2,.8,.81542552,.87894738,.5,.39441913,.16842106,.80000001,0,.015425515,.07894738,.10558087,.33157894,1,1,.29017788,.44535047,.31687477,.4567304
5322,1504,5322-1504,0,1503,1,60,1,2,.8,.50609195,.47777778,.5,.46630952,.34736842,.5,0,.29390806,.32222223,.033690482,.15263158,0,0,.17726977,.36276218,.19854735,.36355913
5322,1505,5322-1505,0,1503,1,60,1,2,.8,.14420828,.14444444,.5,.48329145,.5266667,.1,0,.6557917,.65555555,.016708553,.026666701,0,0,.026785037,.19446176,.03162327,.14367646
5322,1506,5322-1506,0,1503,1,60,1,2,.8,.38854042,.43125001,.5,.60604191,.67500001,0,0,.41145959,.36875001,.10604191,.17500001,0,0,.036555499,.23560625,.021515869,.17524511
5322,1507,5322-1507,0,1503,1,60,1,2,.8,.78887701,.90526313,.5,.38956836,.19473684,.5,0,.011122989,.10526313,.11043164,.30526316,0,0,.049312569,.30196872,.047757868,.32569596
5325,1501,5325-1501,1504,1504,1,55,1,3,0,.31963715,.32105261,99,.55755055,.67894733,0,0,.31963715,.32105261,99,99,0,0,.18631487,.3299917,.22777049,.3635231
5325,1502,5325-1502,1504,1504,1,55,1,3,0,.73667377,.69473684,99,.45579195,.48947367,0,0,.73667377,.69473684,99,99,0,0,.042498209,.251187,.056983065,.26511857
5325,1503,5325-1503,1504,1504,1,55,1,3,0,.81542552,.87894738,99,.39441913,.16842106,.60000002,0,.81542552,.87894738,99,99,0,0,.28224146,.44321021,.26772615,.37867805
5325,1504,5325-1504,1504,1504,1,55,1,3,0,.50609195,.47777778,99,.46630952,.34736842,1,1,.50609195,.47777778,99,99,1,1,.17661816,.37684748,.17382316,.3674475
5325,1505,5325-1505,1504,1504,1,55,1,3,0,.14420828,.14444444,99,.48329145,.5266667,.89999998,0,.14420828,.14444444,99,99,0,0,.024993941,.20721899,.024730813,.2096881
5325,1506,5325-1506,1504,1504,1,55,1,3,0,.38854042,.43125001,99,.60604191,.67500001,0,0,.38854042,.43125001,99,99,0,0,.041131828,.25240383,.061188336,.25668004
5325,1507,5325-1507,1504,1504,1,55,1,3,0,.78887701,.90526313,99,.38956836,.19473684,0,0,.78887701,.90526313,99,99,0,0,.047059752,.302497,.063431352,.30140471
5329,1501,5329-1501,1503,1503,2,44,1,1,1,.31963715,.32105261,.4,.55755055,.67894733,.1,0,.68036282,.67894739,.15755054,.27894732,0,0,.17088495,.34490967,.11639459,.27619576
5329,1502,5329-1502,1503,1503,2,44,1,1,1,.73667377,.69473684,.4,.45579195,.48947367,.2,0,.26332623,.30526316,.055791952,.089473672,0,0,.046664823,.26986569,.07616543,.29742485
5329,1503,5329-1503,1503,1503,2,44,1,1,1,.81542552,.87894738,.4,.39441913,.16842106,.5,1,.18457448,.12105262,.0055808662,.23157895,1,2,.26525342,.43850169,.42634785,.56409907
5329,1504,5329-1504,1503,1503,2,44,1,1,1,.50609195,.47777778,.4,.46630952,.34736842,.1,0,.49390805,.52222222,.066309519,.052631579,0,0,.17519127,.40783516,.12815785,.49420738
5329,1505,5329-1505,1503,1503,2,44,1,1,1,.14420828,.14444444,.4,.48329145,.5266667,.2,0,.85579169,.85555553,.083291449,.12666669,0,0,.021454824,.23528492,.033918723,.20683739
5329,1506,5329-1506,1503,1503,2,44,1,1,1,.38854042,.43125001,.4,.60604191,.67500001,.2,0,.61145961,.56875002,.2060419,.27500001,0,0,.053201225,.28935853,.038647112,.25778443
5329,1507,5329-1507,1503,1503,2,44,1,1,1,.78887701,.90526313,.4,.38956836,.19473684,.2,0,.21112299,.094736874,.010431642,.20526317,0,0,.042443335,.30365923,.019366115,.30368081
5331,1501,5331-1501,1502,1502,2,29,1,2,.9,.31963715,.32105261,0,.55755055,.67894733,.2,0,.58036286,.57894737,.55755055,.67894733,0,0,.15150213,.36525241,.12578729,.30717301
5331,1502,5331-1502,1502,1502,2,29,1,2,.9,.73667377,.69473684,0,.45579195,.48947367,.69999999,1,.16332623,.20526317,.45579195,.48947367,1,2,.052975778,.29533663,.059680801,.31251326
5331,1503,5331-1503,1502,1502,2,29,1,2,.9,.81542552,.87894738,0,.39441913,.16842106,.69999999,0,.084574483,.021052623,.39441913,.16842106,0,0,.24316783,.43208092,.29555061,.47307122
5331,1504,5331-1504,1502,1502,2,29,1,2,.9,.50609195,.47777778,0,.46630952,.34736842,.80000001,0,.39390805,.42222223,.46630952,.34736842,0,0,.17326015,.45009106,.20355567,.46637183
5331,1505,5331-1505,1502,1502,2,29,1,2,.9,.14420828,.14444444,0,.48329145,.5266667,0,0,.75579172,.75555557,.48329145,.5266667,0,0,.01740801,.27355662,.020640219,.20799209
5331,1506,5331-1506,1502,1502,2,29,1,2,.9,.38854042,.43125001,0,.60604191,.67500001,.5,0,.51145959,.46875,.60604191,.67500001,0,0,.075099699,.3397513,.031909689,.262151
5331,1507,5331-1507,1502,1502,2,29,1,2,.9,.78887701,.90526313,0,.38956836,.19473684,.60000002,0,.11112299,.005263126,.38956836,.19473684,0,0,.036841322,.30524412,.032396909,.32922709
5332,1501,5332-1501,0,99,99,60,1,2,99,.31963715,.32105261,99,.55755055,.67894733,.2,0,99,99,99,99,99,0,.19367549,.32321078,.17814353,.30242574
5332,1502,5332-1502,0,99,99,60,1,2,99,.73667377,.69473684,99,.45579195,.48947367,.2,0,99,99,99,99,99,0,.040724006,.24269666,.038852695,.2548174
5332,1503,5332-1503,0,99,99,60,1,2,99,.81542552,.87894738,99,.39441913,.16842106,.30000001,0,99,99,99,99,99,0,.29017788,.44535047,.31687477,.4567304
5332,1504,5332-1504,0,99,99,60,1,2,99,.50609195,.47777778,99,.46630952,.34736842,.2,0,99,99,99,99,99,0,.17726977,.36276218,.19854735,.36355913
5332,1505,5332-1505,0,99,99,60,1,2,99,.14420828,.14444444,99,.48329145,.5266667,.2,0,99,99,99,99,99,0,.026785037,.19446176,.03162327,.14367646
5332,1506,5332-1506,0,99,99,60,1,2,99,.38854042,.43125001,99,.60604191,.67500001,.30000001,0,99,99,99,99,99,0,.036555499,.23560625,.021515869,.17524511
5332,1507,5332-1507,0,99,99,60,1,2,99,.78887701,.90526313,99,.38956836,.19473684,.2,0,99,99,99,99,99,0,.049312569,.30196872,.047757868,.32569596
